Species,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.25,0.1,0,0.0,3,900.0,900.0,900.0
Arabica,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,7.42,82.25,0.12,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,7.58,82.25,0.11,0,0.0,0,1600.0,1950.0,1775.0
Arabica,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,7.5,82.25,0.12,0,0.0,1,,,
Arabica,7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,7.75,82.25,0.22,0,0.0,2,,,
Arabica,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,0.11,0,1.0,5,934.0,934.0,934.0
Arabica,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.17,0.11,0,1.0,2,1500.0,1500.0,1500.0
Arabica,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.1,0,0.0,1,1000.0,1000.0,1000.0
Arabica,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.13,1,0.0,6,1500.0,1800.0,1650.0
Arabica,7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,7.58,82.17,0.12,0,0.0,1,1600.0,1600.0,1600.0
Arabica,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,7.58,82.17,0.0,0,0.0,1,1.0,1.0,1.0
Arabica,7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,0,800.0,800.0,800.0
Arabica,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,7.33,82.17,0.11,0,0.0,2,1350.0,1350.0,1350.0
Arabica,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.42,82.17,0.09,0,0.0,4,1500.0,1500.0,1500.0
Arabica,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,1,,,
Arabica,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,7.25,82.17,0.12,0,0.0,1,1700.0,1700.0,1700.0
Arabica,7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,7.33,82.17,0.12,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.1,1,0.0,1,1200.0,1600.0,1400.0
Arabica,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,0.11,0,0.0,0,1200.0,1200.0,1200.0
Arabica,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,0.0,0,0.0,0,800.0,800.0,800.0
Arabica,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,7.5,82.17,0.0,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.17,0.15,1,0.0,9,1144.0,1144.0,1144.0
Arabica,7.25,7.75,7.0,7.75,8.17,7.75,10.0,10.0,9.33,7.17,82.17,0.12,0,0.0,2,1350.0,1350.0,1350.0
Arabica,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,4,1000.0,1000.0,1000.0
Arabica,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.17,0.1,0,0.0,1,1200.0,1200.0,1200.0
Arabica,7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,7.42,82.17,0.08,0,0.0,0,1800.0,1800.0,1800.0
Arabica,7.5,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.33,82.08,0.15,0,0.0,3,1300.0,1300.0,1300.0
Arabica,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,7.58,82.08,0.0,0,7.0,6,,,
Arabica,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,0.11,0,1.0,3,894.0,894.0,894.0
Arabica,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,7.25,82.08,0.0,0,0.0,1,1.0,1.0,1.0
Arabica,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,7.67,82.08,0.0,0,0.0,0,1200.0,1400.0,1300.0
Arabica,7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.08,0.12,0,0.0,5,1500.0,1500.0,1500.0
Arabica,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,7.5,82.08,0.12,0,0.0,3,1500.0,1700.0,1600.0
Arabica,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.25,82.08,0.11,1,0.0,0,,,
Arabica,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,2,13.0,13.0,13.0
Arabica,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.08,0.11,0,0.0,0,,,
Arabica,7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,7.42,82.08,0.13,0,0.0,7,1300.0,1300.0,1300.0
Arabica,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,7.5,82.08,0.13,3,0.0,13,1800.0,1800.0,1800.0
Arabica,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,11,1250.0,1250.0,1250.0
Arabica,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,7.42,82.08,0.12,0,0.0,2,1040.0,1040.0,1040.0
Arabica,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,1,1250.0,1250.0,1250.0
Arabica,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,7.42,82.08,0.1,0,0.0,2,,,
Arabica,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,0.08,1,0.0,5,1600.0,1600.0,1600.0
Arabica,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,1600.0,1600.0,1600.0
Arabica,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.0,0.1,0,1.0,7,1600.0,1600.0,1600.0
Arabica,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.11,0,2.0,3,944.0,944.0,944.0
Arabica,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.0,0.13,0,0.0,20,1500.0,1800.0,1650.0
Arabica,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,7.5,82.0,0.12,0,0.0,0,1250.0,1250.0,1250.0
Arabica,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.12,0,0.0,3,1300.0,1400.0,1350.0
Arabica,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.33,82.0,0.13,0,0.0,1,2500.0,2500.0,2500.0
Arabica,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,0.09,0,0.0,0,600.0,600.0,600.0
Arabica,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0,0.11,0,0.0,0,800.0,800.0,800.0
Arabica,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,0.1,0,0.0,4,1200.0,1400.0,1300.0
Arabica,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,5,1400.0,1400.0,1400.0
Arabica,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,1,1800.0,2000.0,1900.0
Arabica,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,0.12,0,0.0,0,600.0,700.0,650.0
Arabica,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,7.67,82.0,0.11,0,0.0,0,894.0,1183.0,1038.5
Arabica,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,940.0,940.0,940.0
Arabica,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,1000.0,1000.0,1000.0
Arabica,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,0.11,0,0.0,1,1050.0,1050.0,1050.0
Arabica,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,3,,,
Arabica,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.33,82.0,0.12,0,0.0,2,950.0,950.0,950.0
Arabica,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,7.42,82.0,0.0,0,0.0,10,1402.08,1402.08,1402.08
Arabica,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,8.0,82.0,0.07,0,0.0,2,1600.0,1950.0,1775.0
Arabica,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,7.58,81.92,0.1,0,0.0,1,1901.0,1901.0,1901.0
Arabica,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,7.42,81.92,0.11,0,2.0,0,1219.2,1219.2,1219.2
Arabica,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0,0.0,1,1400.0,1400.0,1400.0
Arabica,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0.11,0,0.0,4,1020.0,1020.0,1020.0
Arabica,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0.11,0,0.0,2,1250.0,1250.0,1250.0
Arabica,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,7.25,81.92,0.11,0,0.0,7,1300.0,1800.0,1550.0
Arabica,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,7.42,81.92,0.12,0,0.0,4,1877.0,1877.0,1877.0
Arabica,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,7.33,81.92,0.12,3,0.0,4,,,
Arabica,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,7.25,81.92,0.0,1,0.0,3,1000.0,1500.0,1250.0
Arabica,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92,0.11,0,0.0,0,,,
Arabica,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0.11,0,0.0,0,1000.0,1000.0,1000.0
Arabica,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,7.25,81.92,0.12,0,0.0,6,1300.0,1300.0,1300.0
Arabica,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,7.42,81.92,0.13,2,0.0,7,981.0,981.0,981.0
Arabica,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.58,81.92,0.14,2,0.0,8,690.0,690.0,690.0
Arabica,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,7.5,81.92,0.12,0,0.0,4,1650.0,1650.0,1650.0
Arabica,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92,0.12,0,0.0,0,1000.0,1000.0,1000.0
Arabica,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0,0.0,3,1100.0,1100.0,1100.0
Arabica,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0.09,0,0.0,1,1600.0,1600.0,1600.0
Arabica,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.1,1,0.0,1,157.8864,157.8864,157.8864
Arabica,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,0.0,1,0.0,4,1900.0,1900.0,1900.0
Arabica,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.11,0,1.0,3,973.0,973.0,973.0
Arabica,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83,0.11,0,1.0,0,1250.0,1250.0,1250.0
Arabica,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83,0.1,2,0.0,6,3280.0,3280.0,3280.0
Arabica,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83,0.0,0,0.0,1,1.0,1.0,1.0
Arabica,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83,0.0,0,0.0,0,1.0,1.0,1.0
Arabica,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0,0.0,2,4001.0,4001.0,4001.0
Arabica,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83,0.11,0,0.0,7,1350.0,1500.0,1425.0
Arabica,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.12,0,0.0,1,1400.0,1400.0,1400.0
Arabica,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,0.09,0,0.0,0,1200.0,1400.0,1300.0
Arabica,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0,0.0,0,700.0,700.0,700.0
Arabica,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.83,0.11,2,0.0,6,1300.0,1300.0,1300.0
Arabica,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.13,0,0.0,0,1556.0,1556.0,1556.0
Arabica,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83,0.11,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,0.1,0,0.0,4,1350.0,1350.0,1350.0
Arabica,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83,0.11,0,0.0,0,1550.0,1550.0,1550.0
Arabica,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,0.0,2,0.0,0,1600.0,1950.0,1775.0
Arabica,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,0.0,1,0.0,1,,,
Arabica,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0.12,0,0.0,0,1250.0,1250.0,1250.0
Arabica,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83,0.11,0,0.0,1,1310.64,1310.64,1310.64
Arabica,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83,0.12,0,0.0,2,1500.0,1500.0,1500.0
Arabica,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83,0.12,0,0.0,10,1250.0,1250.0,1250.0
Arabica,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.33,81.83,0.02,0,0.0,2,900.0,950.0,925.0
Arabica,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.05,0,0.0,0,1600.0,1800.0,1700.0
Arabica,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,7.33,81.83,0.02,3,0.0,12,,,
Arabica,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,0.11,0,1.0,1,1700.0,1700.0,1700.0
Arabica,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,0.12,0,0.0,0,1040.0,1040.0,1040.0
Arabica,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,0.12,0,0.0,4,1500.0,1700.0,1600.0
Arabica,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75,0.1,0,0.0,1,,,
Arabica,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75,0.13,2,0.0,9,774.0,774.0,774.0
Arabica,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,0.13,0,0.0,23,1250.0,1250.0,1250.0
Arabica,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,0.11,0,0.0,1,1100.0,1100.0,1100.0
Arabica,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,0.12,10,0.0,14,1550.0,1550.0,1550.0
Arabica,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75,0.12,0,0.0,1,1650.0,1650.0,1650.0
Arabica,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75,0.08,0,0.0,0,1600.0,1950.0,1775.0
Arabica,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,5,890.0,890.0,890.0
Arabica,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.1,0,0.0,1,1700.0,1700.0,1700.0
Arabica,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0,1.0,3,1219.2,1219.2,1219.2
Arabica,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,2,1450.0,1450.0,1450.0
Arabica,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67,0.0,0,0.0,1,1800.0,1800.0,1800.0
Arabica,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67,0.1,0,0.0,1,,,
Arabica,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0.0,0,1.0,1,,,
Arabica,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0.0,0,0.0,0,1.0,1.0,1.0
Arabica,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0,0.0,0,1200.0,1800.0,1500.0
Arabica,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0.12,0,0.0,7,1700.0,1700.0,1700.0
Arabica,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.1,0,0.0,2,1260.0,1260.0,1260.0
Arabica,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.11,0,0.0,0,,,
Arabica,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0.1,0,0.0,5,1400.0,1400.0,1400.0
Arabica,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0.11,0,0.0,3,1850.0,1850.0,1850.0
Arabica,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67,0.0,0,0.0,4,,,
Arabica,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,0,150.0,150.0,150.0
Arabica,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,0,750.0,750.0,750.0
Arabica,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67,0.12,0,0.0,6,1400.0,1400.0,1400.0
Arabica,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67,0.11,0,0.0,4,1676.4,1828.8,1752.6
Arabica,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67,0.13,1,0.0,13,1650.0,1650.0,1650.0
Arabica,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67,0.11,0,0.0,4,1400.0,1400.0,1400.0
Arabica,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67,0.11,0,0.0,2,1200.0,1200.0,1200.0
Arabica,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67,0.11,0,0.0,2,1400.0,1400.0,1400.0
Arabica,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67,0.11,0,0.0,4,940.0,940.0,940.0
Arabica,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67,0.1,1,0.0,1,,,
Arabica,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,0.11,0,1.0,3,1200.0,1200.0,1200.0
Arabica,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58,0.12,0,0.0,0,190164.0,190164.0,190164.0
Arabica,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,0,0.0,0,800.0,800.0,800.0
Arabica,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,0.12,0,0.0,1,13.0,13.0,13.0
Arabica,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58,0.12,0,0.0,5,1800.0,1800.0,1800.0
Arabica,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58,0.13,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,0,0.0,0,850.0,850.0,850.0
Arabica,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58,0.12,0,0.0,3,1260.0,1260.0,1260.0
Arabica,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58,0.12,0,0.0,1,1310.64,1310.64,1310.64
Arabica,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,0.12,0,0.0,9,1400.0,1400.0,1400.0
Arabica,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58,0.11,0,0.0,0,1600.0,1600.0,1600.0
Arabica,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58,0.11,0,0.0,2,1650.0,1650.0,1650.0
Arabica,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58,0.01,0,0.0,0,1499.9208,1499.9208,1499.9208
Arabica,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58,0.2,0,0.0,0,,,
Arabica,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,0.0,0,0.0,1,1371.6,1828.8,1600.2
Arabica,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,0.1,0,0.0,0,1219.2,1219.2,1219.2
Arabica,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,0.11,0,0.0,3,1100.0,1100.0,1100.0
Arabica,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,0.1,0,0.0,5,1400.0,1400.0,1400.0
Arabica,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,0,,,
Arabica,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,2,160.0,200.0,180.0
Arabica,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.0,0,0.0,4,1219.2,1219.2,1219.2
Arabica,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,0.12,1,0.0,2,1200.0,1200.0,1200.0
Arabica,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,0,1599.0,1599.0,1599.0
Arabica,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,0,1219.2,1219.2,1219.2
Arabica,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,0,0.0,0,900.0,900.0,900.0
Arabica,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,0.0,1,0.0,1,1200.0,1200.0,1200.0
Arabica,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.11,0,0.0,0,400.0,1250.0,825.0
Arabica,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,0,0.0,0,600.0,600.0,600.0
Arabica,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,0.13,0,0.0,2,1150.0,1150.0,1150.0
Arabica,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,5,1600.0,1600.0,1600.0
Arabica,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,0.12,0,0.0,10,1100.0,1100.0,1100.0
Arabica,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,0.11,0,0.0,6,1000.0,1000.0,1000.0
Arabica,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,0.13,0,0.0,5,1250.0,1250.0,1250.0
Arabica,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,0.11,0,0.0,3,1100.0,1100.0,1100.0
Arabica,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,0,1200.0,1600.0,1400.0
Arabica,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,2,125.0,125.0,125.0
Arabica,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,0.11,0,0.0,1,,,
Arabica,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.06,1,0.0,0,1050.0,1850.0,1450.0
Arabica,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5,0.0,0,0.0,17,,,
Arabica,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.12,1,5.0,17,1100.0,1100.0,1100.0
Arabica,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,0.1,0,0.0,0,1371.6,1371.6,1371.6
Arabica,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42,0.11,0,0.0,2,1100.0,1100.0,1100.0
Arabica,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,0.12,0,0.0,1,1400.0,1400.0,1400.0
